,result,solving Time,deduction Time,backtracks,splits
814,SAT,1.5637,1.491,0,0
815,SAT,1.5343,1.4636,0,0
816,SAT,1.478,1.4101,0,0
817,SAT,1.6552,1.5297,1,5
818,SAT,2.1801,1.9472,2,30
819,SAT,1.8593,1.7115,2,9
820,SAT,3.1207,2.7288,2,5
821,SAT,1.8422,1.7043,1,9
822,SAT,1.5535,1.4496,1,17
823,SAT,2.7572,2.4653,1,3
824,SAT,5.6741,4.8618,2,34
825,SAT,1.6833,1.5355,1,14
826,SAT,1.4731,1.4045,0,0
827,SAT,1.7576,1.6157,1,19
828,SAT,2.8315,2.4986,1,19
829,SAT,1.8727,1.7261,1,12
830,SAT,2.4256,2.1855,1,1
831,SAT,1.486,1.4178,0,0
832,SAT,1.5696,1.4464,1,9
833,SAT,1.7962,1.677,1,6
834,SAT,1.5266,1.458,0,0
835,SAT,11.1355,9.2668,3,35
836,SAT,1.4687,1.4016,0,0
837,SAT,1.9695,1.7938,2,18
838,SAT,1.4822,1.4141,0,0
839,SAT,2.2282,2.02,2,12
840,SAT,1.5763,1.4708,1,13
841,SAT,1.7999,1.6644,1,16
842,SAT,3.5764,3.1386,1,5
843,SAT,2.4154,2.2119,2,8
844,SAT,2.4941,2.1642,2,37
845,SAT,1.628,1.4998,1,19
846,SAT,1.8145,1.6761,1,8
847,SAT,1.9357,1.7946,2,2
848,SAT,1.5216,1.4325,0,0
849,SAT,3.7861,3.3209,1,11
850,SAT,2.0372,1.8506,2,18
851,SAT,3.0784,2.6671,1,11
852,SAT,1.5612,1.4762,1,6
853,SAT,1.5213,1.4307,1,18
854,SAT,1.662,1.5405,1,15
855,SAT,1.8231,1.6559,1,20
856,SAT,1.6099,1.5048,1,7
857,SAT,9.4767,8.1481,3,10
858,SAT,1.674,1.5595,1,12
859,SAT,2.2736,2.0485,1,9
860,SAT,1.7491,1.6004,1,10
861,SAT,4.2155,3.6832,1,2
862,SAT,2.4075,2.1367,1,8
863,SAT,1.5996,1.4691,1,9
864,SAT,1.9333,1.7524,1,11
865,SAT,5.0617,4.3453,2,9
866,SAT,1.8744,1.732,2,10
867,SAT,2.3796,2.1366,2,16
868,SAT,1.5839,1.4569,1,23
869,SAT,1.9149,1.7628,1,6
870,SAT,1.5592,1.4609,1,16
871,SAT,1.69,1.549,1,11
872,SAT,2.8271,2.5139,2,11
873,SAT,1.6882,1.57,1,6
874,SAT,1.8027,1.6788,1,2
875,SAT,2.3967,2.1584,1,14
876,SAT,1.9664,1.8027,1,9
877,SAT,1.7327,1.6027,2,14
878,SAT,1.523,1.4162,1,10
879,SAT,1.6515,1.5355,1,13
880,SAT,2.7051,2.4279,3,16
881,SAT,4.4638,3.8669,3,12
882,SAT,1.5897,1.5027,1,7
883,SAT,1.5931,1.4868,1,16
884,SAT,1.5062,1.4382,0,0
885,SAT,1.7726,1.6269,1,22
886,SAT,3.3187,2.9033,1,1
887,SAT,1.4863,1.4109,0,0
888,SAT,1.793,1.6324,1,13
889,SAT,1.5593,1.4518,1,25
890,SAT,3.0978,2.7108,3,25
891,SAT,1.5751,1.4664,1,16
892,SAT,1.753,1.6309,1,13
893,SAT,1.752,1.6309,1,12
894,SAT,1.8311,1.6702,1,9
895,SAT,5.9771,5.1098,2,15
896,SAT,3.3875,2.9838,2,15
897,SAT,1.643,1.5161,1,23
898,SAT,1.4643,1.3966,0,0
899,SAT,1.5153,1.4283,1,7
900,SAT,1.6443,1.5192,2,25
901,SAT,2.4204,2.1604,2,7
902,SAT,5.9738,5.1068,3,10
903,SAT,2.9933,2.5657,2,30
904,SAT,6.793,5.8204,2,25
905,SAT,1.9703,1.7227,1,41
906,SAT,2.9441,2.6015,2,17
907,SAT,2.1548,1.9345,2,25
908,SAT,1.6719,1.5621,1,5
909,SAT,3.5894,3.1024,1,2
910,SAT,2.1821,2.0023,1,2
911,SAT,2.0703,1.8898,1,1
912,SAT,1.6343,1.5163,1,19
913,SAT,2.6519,2.3872,2,5
914,SAT,2.0143,1.8515,1,4
915,SAT,1.6858,1.5356,1,29
916,SAT,1.4977,1.4054,0,0
917,SAT,1.6929,1.5753,1,2
918,SAT,1.5516,1.4738,0,0
919,SAT,2.6015,2.3426,2,17
920,SAT,1.594,1.4998,2,11
921,SAT,2.8667,2.5442,1,9
922,SAT,1.6461,1.5414,1,6
923,SAT,5.9428,5.099,3,23
924,SAT,2.2466,1.9814,1,23
925,SAT,1.5313,1.4576,1,3
926,SAT,1.9489,1.8095,1,5
927,SAT,1.7048,1.5643,1,24
928,SAT,2.0036,1.8191,2,21
929,SAT,1.5304,1.4511,1,11
930,SAT,2.2566,2.0671,1,4
931,SAT,3.0264,2.68,2,4
932,SAT,2.508,2.241,2,10
933,SAT,2.1158,1.8947,1,23
934,SAT,2.0237,1.7975,2,43
935,SAT,1.9148,1.765,1,7
936,SAT,1.5504,1.4523,1,18
937,SAT,1.5373,1.4693,0,0
938,SAT,3.6158,3.1732,1,6
939,SAT,1.5625,1.4466,1,10
940,SAT,2.6349,2.3052,2,18
941,SAT,1.8813,1.7081,1,30
942,SAT,1.5268,1.4538,0,0
943,SAT,3.4905,3.0219,2,27
944,SAT,2.2294,1.9734,2,29
945,SAT,1.4756,1.4075,0,0
946,SAT,2.2601,2.0721,1,8
947,SAT,1.7347,1.5848,1,16
948,SAT,8.758,7.4538,2,25
949,SAT,1.4731,1.4035,0,0
950,SAT,2.273,2.0399,2,11
951,SAT,2.7784,2.4577,1,10
952,SAT,3.1238,2.7417,2,12
953,SAT,2.1578,1.9606,2,16
954,SAT,2.141,1.9248,2,15
955,SAT,1.7836,1.594,1,35
956,SAT,2.2888,2.0368,2,25
957,SAT,1.5173,1.4259,1,9
958,SAT,1.7153,1.5913,1,12
959,SAT,1.7568,1.6266,1,8
960,SAT,2.1837,1.9596,2,24
961,SAT,2.9875,2.6172,2,22
962,SAT,1.5374,1.4194,1,21
963,SAT,2.6613,2.3029,1,26
964,SAT,1.9272,1.7527,1,7
965,SAT,1.8446,1.6551,1,33
966,SAT,3.6481,3.1996,2,30
967,SAT,1.5659,1.4788,1,6
