,result,solving Time,deduction Time,backtracks,splits
705,SAT,1.4938,1.4181,0,3
706,SAT,1.7173,1.6248,1,4
707,SAT,1.5056,1.4281,0,0
708,SAT,1.5311,1.4557,2,4
709,SAT,1.6385,1.5575,3,7
710,SAT,1.5539,1.459,0,0
711,SAT,1.519,1.4429,1,3
712,SAT,1.5618,1.4822,2,3
713,SAT,1.4818,1.4057,2,3
714,SAT,1.4609,1.3891,1,2
715,SAT,1.466,1.3936,2,6
716,SAT,1.466,1.3976,0,0
717,SAT,1.5226,1.4543,0,0
718,SAT,1.6877,1.5808,4,5
719,SAT,1.481,1.4069,0,0
720,SAT,1.6394,1.5438,3,3
721,SAT,2.0668,1.953,4,7
722,SAT,1.6005,1.5178,3,4
723,SAT,1.5668,1.4927,2,3
724,SAT,1.4993,1.4291,0,1
725,SAT,1.5591,1.4778,3,9
726,SAT,1.5315,1.4393,2,2
727,SAT,1.5098,1.4394,1,2
728,SAT,1.5148,1.4419,1,4
729,SAT,1.5113,1.4407,1,2
730,SAT,1.5682,1.4855,4,11
731,SAT,1.4997,1.4252,3,7
732,SAT,1.612,1.5318,2,3
733,SAT,1.4874,1.4166,1,2
734,SAT,1.8076,1.693,3,5
735,SAT,1.514,1.4401,1,1
736,SAT,1.4724,1.401,1,2
737,SAT,1.5234,1.448,2,2
738,SAT,1.4718,1.3891,0,3
739,SAT,1.6079,1.525,1,3
740,SAT,1.4925,1.4227,0,1
741,SAT,1.5242,1.4485,1,7
742,SAT,1.4994,1.4099,0,0
743,SAT,1.7037,1.6105,4,6
744,SAT,1.5244,1.4456,2,7
745,SAT,1.526,1.4433,2,4
746,SAT,1.5828,1.503,3,10
747,SAT,1.555,1.483,2,4
748,SAT,1.4964,1.422,3,6
749,SAT,2.0034,1.9016,5,7
750,SAT,1.7275,1.6127,6,16
751,SAT,1.6892,1.5989,1,2
752,SAT,1.4872,1.4172,1,2
753,SAT,1.7431,1.6549,1,2
754,SAT,1.4928,1.4219,0,0
755,SAT,1.4726,1.3984,1,1
756,SAT,1.5002,1.4296,1,3
757,SAT,1.7621,1.6444,7,11
758,SAT,1.6355,1.5507,1,3
759,SAT,1.5646,1.4915,2,3
760,SAT,1.5623,1.4862,4,7
761,SAT,1.5129,1.444,0,1
762,SAT,1.5313,1.4553,1,3
763,SAT,2.1934,2.0726,6,11
764,SAT,1.5219,1.4503,1,2
765,SAT,1.9401,1.8096,6,9
766,SAT,1.4904,1.422,1,1
767,SAT,1.4943,1.4255,0,1
768,SAT,1.5044,1.436,0,0
769,SAT,1.4931,1.4218,1,3
770,SAT,1.8923,1.7961,4,7
771,SAT,1.5601,1.4824,4,6
772,SAT,1.5753,1.4958,2,6
773,SAT,1.5431,1.4507,0,0
774,SAT,1.7308,1.6411,5,10
775,SAT,1.4827,1.4128,0,0
776,SAT,1.8829,1.791,2,2
777,SAT,1.4967,1.4219,2,7
778,SAT,1.5072,1.4327,2,2
779,SAT,1.5007,1.428,1,3
780,SAT,1.6496,1.5642,8,16
781,SAT,1.5028,1.4128,0,2
782,SAT,1.529,1.4558,2,5
783,SAT,1.6023,1.5243,3,6
784,SAT,1.4943,1.4237,2,3
785,SAT,1.6393,1.5589,1,2
786,SAT,1.5074,1.4342,2,4
787,SAT,1.4706,1.4003,2,2
788,SAT,1.5778,1.4983,8,11
789,SAT,1.6119,1.5086,4,13
790,SAT,1.6763,1.596,3,3
791,SAT,1.4873,1.4192,0,0
792,SAT,1.4897,1.4184,0,0
793,SAT,1.5265,1.4528,4,7
794,SAT,1.4859,1.4175,0,0
795,SAT,1.6976,1.6096,5,7
796,SAT,1.6759,1.5858,5,12
797,SAT,1.5535,1.4591,2,5
798,SAT,1.4802,1.412,0,0
799,SAT,1.5571,1.4776,1,8
800,SAT,1.5077,1.435,1,4
801,SAT,1.458,1.3878,0,1
802,SAT,1.5851,1.502,2,4
803,SAT,2.4718,2.3379,2,4
804,SAT,1.4962,1.3979,1,4
805,SAT,1.5459,1.4682,3,3
806,SAT,1.5911,1.5184,1,1
807,SAT,1.5155,1.4399,3,4
808,SAT,1.9149,1.8097,3,6
809,SAT,1.6084,1.5255,4,9
810,SAT,1.6199,1.5383,2,6
811,SAT,1.6031,1.5203,5,8
812,SAT,2.1667,2.0188,3,8
813,SAT,1.4859,1.4129,0,0
814,SAT,1.4935,1.4222,0,0
815,SAT,1.4935,1.4196,0,0
816,SAT,1.5002,1.4267,0,0
817,SAT,1.5076,1.4292,4,7
818,SAT,1.4974,1.4185,1,5
819,SAT,1.5039,1.4281,0,5
820,SAT,1.5152,1.4074,2,4
821,SAT,1.6782,1.5991,1,1
822,SAT,1.5572,1.4807,5,9
823,SAT,1.4486,1.3778,0,2
824,SAT,1.9405,1.8398,5,10
825,SAT,1.5312,1.4582,1,4
826,SAT,1.4571,1.3878,0,0
827,SAT,1.4645,1.394,0,3
828,SAT,1.7507,1.6377,5,7
829,SAT,1.509,1.4351,2,4
830,SAT,1.5934,1.5162,2,3
831,SAT,1.5178,1.4416,0,0
832,SAT,1.4993,1.4216,1,3
833,SAT,1.4988,1.4263,1,4
834,SAT,1.454,1.3841,0,0
835,SAT,2.6768,2.5187,10,18
836,SAT,1.5252,1.434,0,0
837,SAT,1.4362,1.3668,0,1
838,SAT,1.5338,1.4648,0,0
839,SAT,1.5046,1.4289,2,9
840,SAT,1.5369,1.4677,0,2
841,SAT,1.4869,1.4125,4,6
842,SAT,1.4935,1.4055,0,10
843,SAT,1.5236,1.4246,1,4
844,SAT,1.6464,1.5494,4,10
845,SAT,1.5143,1.4417,3,5
846,SAT,1.4938,1.4225,1,4
847,SAT,1.5355,1.4616,2,6
848,SAT,1.4854,1.4118,0,0
849,SAT,1.5758,1.5036,1,2
850,SAT,1.5106,1.435,1,3
851,SAT,1.546,1.4396,4,6
852,SAT,1.4925,1.4175,1,1
853,SAT,1.4926,1.4163,1,1
854,SAT,1.5293,1.4501,4,7
855,SAT,1.6006,1.5199,4,5
856,SAT,1.4923,1.4201,2,5
857,SAT,2.2307,2.1159,6,8
858,SAT,1.5245,1.446,3,7
859,SAT,1.693,1.5833,2,3
860,SAT,1.5461,1.4627,3,4
861,SAT,1.4863,1.3959,3,9
862,SAT,1.5625,1.486,1,4
863,SAT,1.5221,1.4475,1,1
864,SAT,1.6215,1.534,3,4
865,SAT,1.8326,1.7295,1,2
866,SAT,1.5559,1.4769,3,6
867,SAT,1.6659,1.5551,3,4
868,SAT,1.511,1.44,2,2
869,SAT,1.5364,1.4561,4,9
870,SAT,1.5481,1.4751,1,2
871,SAT,1.5581,1.4782,3,5
872,SAT,1.7207,1.6263,4,8
873,SAT,1.5173,1.4404,0,1
874,SAT,1.4925,1.4142,1,6
875,SAT,1.7381,1.6259,5,9
876,SAT,1.5879,1.5066,5,9
877,SAT,1.5142,1.443,1,3
878,SAT,1.5187,1.444,0,1
879,SAT,1.5386,1.4592,2,3
880,SAT,1.6525,1.5646,2,5
881,SAT,1.7402,1.6466,4,7
882,SAT,1.4836,1.4096,0,1
883,SAT,1.5012,1.4063,2,3
884,SAT,1.4841,1.4159,0,0
885,SAT,1.5994,1.5167,2,3
886,SAT,1.4884,1.4087,1,3
887,SAT,1.476,1.4017,0,0
888,SAT,1.5329,1.4472,1,2
889,SAT,1.5046,1.4291,1,5
890,SAT,1.5297,1.4321,3,3
891,SAT,1.4662,1.3869,1,1
892,SAT,1.5166,1.4426,3,5
893,SAT,1.5539,1.4803,1,2
894,SAT,1.4677,1.3965,0,1
895,SAT,1.5476,1.4658,5,8
896,SAT,1.763,1.6699,2,4
897,SAT,1.5713,1.484,4,7
898,SAT,1.5081,1.4123,0,0
899,SAT,1.5164,1.4451,3,4
900,SAT,1.4952,1.4201,1,3
901,SAT,1.461,1.3892,1,2
902,SAT,1.4908,1.4135,3,6
903,SAT,2.0033,1.8896,4,7
904,SAT,1.6667,1.5707,1,10
905,SAT,1.7496,1.6556,2,2
906,SAT,1.6269,1.5184,5,11
907,SAT,1.541,1.4625,2,5
908,SAT,1.5067,1.4289,0,1
909,SAT,1.6052,1.5201,2,6
910,SAT,1.6691,1.5765,6,10
911,SAT,1.4707,1.4012,0,1
912,SAT,1.5487,1.469,3,5
913,SAT,1.5802,1.4959,3,6
914,SAT,1.6786,1.5705,2,5
915,SAT,1.6008,1.5231,4,5
916,SAT,1.4611,1.3927,0,0
917,SAT,1.5149,1.4429,2,6
918,SAT,1.4821,1.4076,0,0
919,SAT,1.86,1.7607,1,1
920,SAT,1.551,1.4785,2,2
921,SAT,1.6128,1.5333,3,5
922,SAT,1.5436,1.4511,1,3
923,SAT,1.8907,1.7849,5,12
924,SAT,1.4906,1.4202,1,2
925,SAT,1.4899,1.4206,0,1
926,SAT,1.5591,1.4838,1,1
927,SAT,1.5368,1.4635,2,5
928,SAT,1.5389,1.4664,2,4
929,SAT,1.4889,1.3944,0,1
930,SAT,1.4542,1.3796,0,6
931,SAT,1.5042,1.4308,3,5
932,SAT,1.5398,1.4671,2,4
933,SAT,1.913,1.8109,3,4
934,SAT,1.4894,1.4189,1,2
935,SAT,1.5748,1.4979,3,7
936,SAT,1.4529,1.3809,1,2
937,SAT,1.5244,1.4285,0,0
938,SAT,1.5991,1.5158,4,6
939,SAT,1.4426,1.3732,0,1
940,SAT,1.6132,1.5234,5,8
941,SAT,1.6819,1.584,4,8
942,SAT,1.5009,1.4316,0,0
943,SAT,1.5771,1.4955,4,6
944,SAT,1.4583,1.3788,0,2
945,SAT,1.4934,1.3942,0,0
946,SAT,1.5253,1.4502,3,5
947,SAT,1.4899,1.42,1,1
948,SAT,1.95,1.8477,6,15
949,SAT,1.4926,1.4241,0,0
950,SAT,1.5251,1.4502,2,6
951,SAT,1.6095,1.5309,3,6
952,SAT,1.5737,1.4969,1,3
953,SAT,1.5415,1.4453,2,3
954,SAT,1.7123,1.63,3,3
955,SAT,1.6807,1.5957,2,5
956,SAT,1.5201,1.4429,6,10
957,SAT,1.4748,1.405,2,2
958,SAT,1.597,1.5208,1,2
959,SAT,1.5052,1.4354,1,1
960,SAT,1.5114,1.4277,4,7
961,SAT,1.6146,1.5037,2,5
962,SAT,1.4724,1.4013,3,5
963,SAT,1.7949,1.7054,3,4
964,SAT,1.5594,1.4737,4,7
965,SAT,1.4605,1.3906,0,1
966,SAT,1.5498,1.4743,3,6
967,SAT,1.4979,1.4264,2,6
968,SAT,1.4831,1.4119,1,2
969,SAT,1.6224,1.5179,3,7
970,SAT,1.6149,1.5368,2,3
971,SAT,1.5227,1.443,1,2
972,SAT,1.6952,1.6113,3,5
973,SAT,1.5105,1.4387,2,3
974,SAT,1.5822,1.4999,3,7
975,SAT,1.5549,1.4792,2,6
976,SAT,1.5087,1.4077,3,4
977,SAT,1.5173,1.4463,2,3
978,SAT,1.5187,1.4352,1,8
979,SAT,1.5252,1.4452,1,2
980,SAT,1.8632,1.7606,1,6
981,SAT,2.1368,2.0256,6,9
982,SAT,1.6833,1.5898,5,8
983,SAT,1.4657,1.3943,0,2
984,SAT,1.5453,1.448,1,2
985,SAT,1.5049,1.4281,2,3
986,SAT,1.4964,1.422,2,3
987,SAT,1.4982,1.4249,1,3
988,SAT,1.4769,1.4078,0,1
989,SAT,1.551,1.4714,4,9
990,SAT,1.4678,1.3989,0,0
991,SAT,2.2704,2.1419,2,2
992,SAT,1.5157,1.4167,2,4
993,SAT,1.5487,1.4728,2,3
994,SAT,1.6245,1.5381,3,6
995,SAT,1.5054,1.4295,1,2
996,SAT,1.534,1.4537,1,2
997,SAT,1.4959,1.4228,2,4
998,SAT,1.5148,1.4389,3,4
999,SAT,1.4859,1.4062,1,5
1000,SAT,1.5129,1.4189,1,2
1001,SAT,2.2118,2.0866,6,9
1002,SAT,1.7115,1.6259,2,4
1003,SAT,1.461,1.3906,1,2
1004,SAT,1.5743,1.5006,1,1
1005,SAT,1.489,1.4199,1,1
1006,SAT,1.5273,1.4435,2,5
1007,SAT,1.4703,1.401,0,0
1008,SAT,1.4668,1.3733,2,4
1009,SAT,1.4977,1.4287,1,1
1010,SAT,1.5962,1.5147,5,8
