,result,solving Time,deduction Time,backtracks,splits
705,SAT,1.5312,1.4688,6,7
706,SAT,1.7188,1.5938,18,24
707,SAT,1.6406,1.5625,0,0
708,SAT,1.8125,1.7344,1,3
709,SAT,2.0312,1.9531,0,3
710,SAT,1.75,1.6094,0,0
711,SAT,1.2344,1.1875,1,6
712,SAT,1.3594,1.2969,3,3
713,SAT,1.4062,1.3594,1,3
714,SAT,1.5312,1.4688,1,1
715,SAT,1.5,1.4375,1,2
716,SAT,1.3125,1.25,0,0
717,SAT,1.4844,1.4062,0,0
718,SAT,1.2656,1.2188,0,2
719,SAT,1.2969,1.25,0,0
720,SAT,1.3281,1.2812,1,1
721,SAT,1.75,1.6406,22,24
722,SAT,1.4688,1.3906,2,6
723,SAT,1.5781,1.4844,11,13
724,SAT,1.3594,1.3125,2,4
725,SAT,1.625,1.5625,9,12
726,SAT,1.4219,1.3281,3,5
727,SAT,1.3281,1.2812,0,3
728,SAT,1.4375,1.3438,6,8
729,SAT,1.4844,1.4219,0,1
730,SAT,1.7812,1.6406,25,28
731,SAT,1.5469,1.4375,17,19
732,SAT,1.3906,1.3281,9,10
733,SAT,1.4375,1.375,2,8
734,SAT,1.4375,1.3906,3,6
735,SAT,1.4375,1.375,2,2
736,SAT,1.4531,1.4062,0,1
737,SAT,1.5781,1.5312,1,1
738,SAT,1.7031,1.6094,20,21
739,SAT,1.5625,1.4844,11,12
740,SAT,1.4531,1.3906,0,1
741,SAT,1.5781,1.5312,10,12
742,SAT,1.4375,1.375,0,0
743,SAT,1.5156,1.4375,4,4
744,SAT,1.5,1.4219,3,3
745,SAT,1.3438,1.2969,5,7
746,SAT,1.6094,1.5,25,30
747,SAT,1.3594,1.2656,5,5
748,SAT,1.25,1.2031,1,6
749,SAT,1.4844,1.4375,5,5
750,SAT,1.6562,1.5781,13,16
751,SAT,1.5,1.4375,3,4
752,SAT,1.2969,1.25,4,5
753,SAT,1.5,1.4531,9,13
754,SAT,1.2812,1.2344,0,0
755,SAT,1.7656,1.625,29,32
756,SAT,1.4062,1.3438,0,1
757,SAT,1.8281,1.75,13,20
758,SAT,1.4062,1.3438,4,7
759,SAT,1.4062,1.2969,10,11
760,SAT,1.375,1.2812,8,9
761,SAT,1.4375,1.375,3,5
762,SAT,1.4531,1.3906,4,9
763,SAT,1.5156,1.4531,0,2
764,SAT,1.5938,1.5156,15,18
765,SAT,1.5,1.4375,1,4
766,SAT,1.5938,1.5469,0,1
767,SAT,1.5156,1.4531,3,3
768,SAT,1.4219,1.375,0,0
769,SAT,1.4219,1.375,6,9
770,SAT,1.5312,1.4688,8,14
771,SAT,1.5938,1.5469,4,8
772,SAT,1.6094,1.5469,15,16
773,SAT,1.3906,1.3438,0,0
774,SAT,1.4688,1.4219,5,10
775,SAT,1.3594,1.2812,0,0
776,SAT,1.375,1.3125,0,2
777,SAT,1.4219,1.3594,6,8
778,SAT,1.5,1.4219,4,4
779,SAT,1.6719,1.5469,18,21
780,SAT,1.3906,1.3438,0,1
781,SAT,1.4062,1.3438,0,2
782,SAT,1.3438,1.2812,3,4
783,SAT,1.5312,1.4531,11,12
784,SAT,1.4219,1.3438,10,13
785,SAT,1.625,1.5781,8,9
786,SAT,1.4219,1.3594,1,2
787,SAT,1.4844,1.4219,4,9
788,SAT,1.6719,1.5781,16,19
789,SAT,1.5,1.4375,12,20
790,SAT,1.4844,1.3594,18,18
791,SAT,1.5,1.4531,0,0
792,SAT,1.5625,1.5,0,0
793,SAT,1.3438,1.2812,0,1
794,SAT,1.3125,1.2344,0,0
795,SAT,1.5469,1.4688,15,17
796,SAT,2.1406,2.0312,41,51
797,SAT,1.5312,1.4844,6,9
798,SAT,1.4531,1.3906,0,0
799,SAT,1.6562,1.5625,17,18
800,SAT,1.3906,1.3438,1,1
801,SAT,1.2656,1.2188,1,2
802,SAT,1.5312,1.4531,15,16
803,SAT,1.9531,1.8594,25,25
804,SAT,1.4062,1.3281,3,3
805,SAT,1.5469,1.4844,16,20
806,SAT,1.4531,1.3906,4,4
807,SAT,1.3438,1.2969,3,6
808,SAT,1.6562,1.5938,14,22
809,SAT,1.5938,1.5312,20,23
810,SAT,1.5625,1.4688,1,3
811,SAT,1.5,1.4219,8,11
812,SAT,2.0,1.8906,37,42
813,SAT,1.4375,1.375,0,0
814,SAT,1.25,1.2031,0,0
815,SAT,1.3125,1.2656,0,0
816,SAT,1.3281,1.2656,0,0
817,SAT,1.3281,1.2656,4,7
818,SAT,1.8281,1.7031,17,24
819,SAT,1.5625,1.5156,4,6
820,SAT,1.7812,1.7031,34,35
821,SAT,1.5156,1.4375,6,9
822,SAT,1.375,1.3281,1,5
823,SAT,1.7344,1.6406,20,23
824,SAT,1.3906,1.3438,7,11
825,SAT,1.5938,1.5156,7,7
826,SAT,1.3906,1.3594,0,0
827,SAT,1.4375,1.3906,2,4
828,SAT,1.7344,1.6406,19,20
829,SAT,1.5,1.4531,10,10
830,SAT,1.3594,1.2969,0,1
831,SAT,1.3594,1.3125,0,0
832,SAT,1.4844,1.4219,1,2
833,SAT,1.4531,1.375,4,6
834,SAT,1.4062,1.3594,0,0
835,SAT,2.8594,2.7188,73,75
836,SAT,1.3281,1.2812,0,0
837,SAT,1.5,1.4219,8,11
838,SAT,2.2656,2.1562,0,0
839,SAT,1.5469,1.4844,5,5
840,SAT,1.4531,1.3906,2,2
841,SAT,1.5625,1.5,2,2
842,SAT,1.4062,1.3594,3,11
843,SAT,1.4375,1.375,0,4
844,SAT,1.9219,1.7969,28,35
845,SAT,1.5625,1.4844,6,7
846,SAT,1.3438,1.2812,0,1
847,SAT,1.5469,1.4531,3,6
848,SAT,1.4688,1.4062,0,0
849,SAT,1.4531,1.3906,2,4
850,SAT,1.4219,1.3594,1,1
851,SAT,1.4062,1.3438,6,9
852,SAT,1.3906,1.3438,0,1
853,SAT,1.3438,1.2969,0,1
854,SAT,1.5312,1.4531,13,14
855,SAT,1.5312,1.4375,6,13
856,SAT,1.3906,1.3281,2,3
857,SAT,2.3125,2.1875,41,43
858,SAT,1.3281,1.2656,1,4
859,SAT,1.3594,1.2812,3,5
860,SAT,1.375,1.3125,0,2
861,SAT,1.3594,1.2969,1,5
862,SAT,1.4062,1.3438,2,3
863,SAT,1.4062,1.3438,3,3
864,SAT,1.3906,1.2969,3,5
865,SAT,1.3594,1.2656,1,5
866,SAT,1.3906,1.3281,3,5
867,SAT,1.4688,1.4219,1,1
868,SAT,1.375,1.3281,4,9
869,SAT,1.2812,1.2188,0,1
870,SAT,1.3906,1.3281,1,3
871,SAT,1.3438,1.2969,2,6
872,SAT,1.7969,1.6875,26,28
873,SAT,1.4844,1.4375,0,1
874,SAT,1.4219,1.3594,4,6
875,SAT,2.0,1.8906,22,24
876,SAT,1.4844,1.4219,8,13
877,SAT,1.4688,1.4219,1,2
878,SAT,1.5781,1.4844,2,3
879,SAT,1.2812,1.2344,1,1
880,SAT,1.5938,1.4844,21,21
881,SAT,1.25,1.2031,2,4
882,SAT,1.3906,1.3281,1,1
883,SAT,1.3438,1.2969,0,2
884,SAT,1.4375,1.375,0,0
885,SAT,1.3438,1.2812,0,2
886,SAT,1.4062,1.3594,1,4
887,SAT,1.3438,1.2812,0,0
888,SAT,1.375,1.2969,4,8
889,SAT,1.3906,1.3281,5,5
890,SAT,1.2656,1.1875,1,5
891,SAT,1.3281,1.2656,1,2
892,SAT,1.3906,1.3438,0,2
893,SAT,1.4688,1.4219,8,8
894,SAT,1.4062,1.3438,5,5
895,SAT,1.6094,1.5469,17,22
896,SAT,1.625,1.5312,12,15
897,SAT,1.4688,1.3906,0,1
898,SAT,1.5312,1.4844,0,0
899,SAT,1.5,1.4531,4,5
900,SAT,1.4531,1.375,1,3
901,SAT,1.4531,1.3906,4,8
902,SAT,1.6406,1.5781,4,15
903,SAT,1.8125,1.7188,20,22
904,SAT,1.7656,1.7031,5,8
905,SAT,1.5312,1.4219,3,7
906,SAT,1.625,1.5469,6,8
907,SAT,1.8281,1.7656,12,16
908,SAT,1.4062,1.3438,2,4
909,SAT,1.4219,1.375,3,7
910,SAT,1.2188,1.1562,0,2
911,SAT,1.3594,1.2656,4,4
912,SAT,1.4375,1.3906,0,1
913,SAT,1.4531,1.3906,1,4
914,SAT,1.4062,1.3594,0,3
915,SAT,1.3125,1.2344,0,4
916,SAT,1.3281,1.2656,0,0
917,SAT,1.4375,1.375,4,9
918,SAT,1.5,1.4375,0,0
919,SAT,1.9062,1.75,16,17
920,SAT,1.9688,1.8594,2,6
921,SAT,2.2812,2.1719,6,11
922,SAT,1.375,1.2969,4,7
923,SAT,1.4688,1.3906,7,13
924,SAT,1.9375,1.7969,32,35
925,SAT,1.3906,1.3438,1,1
926,SAT,1.3438,1.2812,1,2
927,SAT,1.3125,1.25,2,3
928,SAT,1.5312,1.4688,0,4
929,SAT,1.4219,1.3594,0,1
930,SAT,1.5938,1.5312,8,11
931,SAT,1.7031,1.6094,8,10
932,SAT,1.625,1.5625,4,6
933,SAT,1.4531,1.375,5,10
934,SAT,1.5469,1.4375,13,15
935,SAT,1.375,1.3281,1,3
936,SAT,1.375,1.3125,2,7
937,SAT,1.5625,1.4844,0,0
938,SAT,1.9062,1.7812,16,20
939,SAT,1.6406,1.5781,0,2
940,SAT,1.7812,1.6719,16,17
941,SAT,1.9375,1.875,6,15
942,SAT,1.6406,1.5469,0,0
943,SAT,1.5781,1.5,6,6
944,SAT,1.375,1.2969,0,2
945,SAT,1.5156,1.4688,0,0
946,SAT,1.6406,1.5938,0,1
947,SAT,1.7188,1.625,4,6
948,SAT,1.9531,1.8594,26,28
949,SAT,1.5625,1.5,0,0
950,SAT,1.5469,1.4844,2,3
951,SAT,1.5625,1.4844,0,1
952,SAT,1.7031,1.625,4,8
953,SAT,1.6406,1.5625,1,1
954,SAT,1.7812,1.7031,1,6
955,SAT,1.7031,1.6406,6,8
956,SAT,1.6094,1.5156,17,22
957,SAT,1.4219,1.375,1,1
958,SAT,1.5625,1.5,3,5
959,SAT,1.3281,1.2812,0,4
960,SAT,1.625,1.5469,1,4
961,SAT,1.5,1.4375,1,2
962,SAT,1.5312,1.4688,0,1
963,SAT,1.5938,1.5312,6,7
964,SAT,1.5156,1.4531,7,7
965,SAT,1.8906,1.8281,0,2
966,SAT,1.6094,1.5156,6,12
967,SAT,1.6562,1.5625,1,2
968,SAT,1.6719,1.6094,16,17
969,SAT,1.75,1.6719,6,9
970,SAT,1.75,1.6875,17,23
971,SAT,1.4531,1.3906,0,1
972,SAT,1.5,1.4531,1,6
973,SAT,1.625,1.5469,1,5
974,SAT,1.5469,1.4844,12,15
975,SAT,1.4062,1.3281,6,7
976,SAT,1.5312,1.4844,0,1
977,SAT,1.5938,1.5469,5,7
978,SAT,2.1562,2.0781,10,12
979,SAT,1.6094,1.5469,0,3
980,SAT,2.5,2.3438,28,34
981,SAT,1.5312,1.4531,3,8
982,SAT,1.6094,1.5469,13,16
983,SAT,1.7812,1.7031,5,9
984,SAT,1.4219,1.3594,2,2
985,SAT,1.3438,1.2969,1,6
986,SAT,1.4062,1.3438,0,1
987,SAT,1.5938,1.5312,15,16
988,SAT,1.6406,1.5781,2,2
989,SAT,1.5469,1.4688,3,7
990,SAT,1.3906,1.3281,0,0
991,SAT,2.1094,1.9531,54,54
992,SAT,1.375,1.3281,1,3
993,SAT,1.3906,1.3438,4,7
994,SAT,1.4375,1.3594,6,8
995,SAT,1.4688,1.4219,1,1
996,SAT,1.5938,1.5,4,7
997,SAT,1.5938,1.5,1,3
998,SAT,1.5781,1.5156,4,5
999,SAT,1.875,1.8125,6,10
1000,SAT,1.3594,1.2812,0,3
1001,SAT,1.9219,1.7969,31,32
1002,SAT,1.4531,1.4062,3,4
1003,SAT,1.375,1.3281,2,3
1004,SAT,1.3594,1.3125,1,2
1005,SAT,1.3594,1.2656,4,9
1006,SAT,1.3281,1.2656,3,9
1007,SAT,1.5625,1.5,0,0
1008,SAT,1.3594,1.2812,3,5
1009,SAT,1.3281,1.2656,3,5
1010,SAT,1.625,1.5469,17,22
